Year,est,lwr,upr,log_est,se,type
2014,725836.213031674,573643.119633006,918407.6128817,13.4950796664703,0.120061862966129,index
2015,533290.261495815,423765.974370909,671121.610054868,13.1868211355853,0.117290165942788,index
2016,634887.565830223,488455.264402098,825218.296580805,13.3612032005129,0.133777984589188,index
2017,556330.033743759,437656.964317044,707181.952258674,13.2291169830004,0.122413620288862,index
2018,460508.439244794,359685.321330617,589593.208394363,13.0400864607741,0.126074581961955,index
2019,402360.468301293,290489.479909666,557314.318239616,12.9051036531339,0.166217856461313,index
2021,421982.07057506,317727.956973739,560444.443047649,12.9527181053266,0.144781890458267,index
2022,523517.482175818,401131.116139349,683244.313683454,13.1683257035313,0.135860699416393,index
2023,721793.019688188,562822.575110458,925665.007606251,13.4894937004433,0.126927834823053,index
2024,661209.602108205,514646.171313953,849512.077013748,13.4018261670683,0.127855037906621,index
2003,555622.824779449,427552.857017638,722055.105816211,13.227844970335,0.133681930147348,index
2004,491782.390475793,369491.703644842,654547.631777284,13.1057916018519,0.145874127235033,index
2005,589755.303640918,457727.451204759,759865.542818409,13.287462990262,0.129305329589556,index
2006,487670.394065252,367689.56993341,646802.174156935,13.0973950346377,0.144084654450086,index
2007,509173.818922447,397514.695345689,652197.216635253,13.1405447282447,0.126307191551,index
2008,590726.45944206,462700.512198757,754176.277494706,13.2891083456594,0.124631404308276,index
2009,581520.995511245,455042.320700102,743154.323976078,13.2734023560694,0.125133243196572,index
2010,805629.449581181,633267.494138698,1024904.66673207,13.5993791758022,0.122824186699087,index
2011,803092.759094856,621532.577120778,1037689.74218267,13.5962255019422,0.130758472337512,index
2012,643762.204093728,494771.15390701,837619.11369939,13.3750846885959,0.134305564470303,index
2013,1117962.65612673,800589.039472063,1561151.15105512,13.9270185297482,0.170368178868235,index
2014,796171.016587889,626138.790238186,1012376.64482256,13.5875692867103,0.122574676601894,index
2015,593988.296965803,477725.022603306,738546.402718603,13.2946148960729,0.111136897599674,index
2016,678161.56158072,527676.29166127,871562.946589278,13.4271408299526,0.128013851902901,index
2017,709992.484107634,541891.360488803,930240.568948404,13.4730096631976,0.137853984512341,index
2018,515284.614357211,395723.023998728,670969.889773494,13.1524746762288,0.134698834845748,index
2019,439502.46974489,312899.198608133,617331.146168161,12.9933986155339,0.173351270602855,index
2021,465286.946500168,353428.09578681,612548.762150589,13.0504095834959,0.140295560826465,index
2022,576184.503135877,423672.152103566,783597.836217432,13.2641832063314,0.156874309837819,index
2023,825677.949333371,643808.945307154,1058922.96306959,13.6239600846273,0.126942532768938,index
2024,807327.321981123,624613.178909688,1043489.67781138,13.6014844684635,0.130919061329509,index
2003,510307.340627151,400841.837569866,649666.670217688,13.1427684518735,0.123189122513755,index
2004,502894.39062729,383053.842523436,660227.727930754,13.1281354680459,0.138882464631854,index
2005,594122.51530855,466066.713185848,757362.740590754,13.2948408318054,0.123857769589664,index
2006,383455.258567251,295966.873664481,496805.380623659,12.8569782269267,0.132132740816526,index
2007,456063.036142841,361319.260100095,575650.1684361,13.030386316098,0.118812944749081,index
2008,530367.984905589,418783.374978402,671684.255439515,13.1813263557485,0.120521242852075,index
2009,582288.26207846,468143.745354973,724263.911498506,13.2747208997626,0.111323588366856,index
2010,694443.198111478,553533.209897289,871223.888251948,13.4508656496553,0.115710606061548,index
2011,774639.47846263,618439.969237403,970290.329605954,13.560153011021,0.11489884779672,index
2012,651253.594838349,512796.253206627,827095.054103235,13.3866543919398,0.121951482681626,index
2013,976582.825453477,704023.653348683,1354661.89301221,13.7918148443947,0.166966135037989,index
2014,747411.674968154,601940.63390746,928038.714137683,13.5243714166877,0.11043943344806,index
2015,610930.15979625,499293.672602907,747527.318347391,13.322737926868,0.102955056616858,index
2016,621149.998544766,498743.86112745,773598.134761939,13.339327875299,0.111981617231835,index
2017,632138.11385175,498654.810196933,801353.134097382,13.3568631838293,0.121019474580941,index
2018,425255.482598464,337394.352414703,535996.599189582,12.9604454028228,0.118082625109461,index
2019,436271.146915799,322145.76223595,590827.308452442,12.9860192256295,0.154727244057179,index
2021,398624.169187129,308970.681174508,514292.254708726,12.8957743201136,0.129988435336251,index
2022,576498.63282956,440123.029295454,755131.296324978,13.2647282471872,0.137716136863187,index
2023,781485.443914204,620723.717075907,983882.977642203,13.5689518028407,0.117507486248665,index
2024,720588.486134772,577090.248102263,899768.74164401,13.4878234990041,0.11330287612774,index
2003,488601.548230603,382266.652976171,624515.560210857,13.0993026065085,0.125221136681676,index
2004,410167.774018513,315769.40773426,532786.263401692,12.9243215599022,0.133448399120157,index
2005,521723.786383171,411792.509573776,661002.08952253,13.1648935819584,0.120726043891848,index
2006,392697.970220618,305956.713013063,504031.090858298,12.8807960717741,0.127347830652241,index
2007,455156.05753092,359447.109313033,576349.152182704,13.0283956227121,0.120447774636118,index
2008,473834.539758429,376900.179906748,595699.293971236,13.0686134674977,0.116776539117616,index
2009,559006.425002714,449373.24706494,695386.708566469,13.2339162458149,0.111383240159544,index
2010,605212.48725588,483305.566482872,757868.686255719,13.3133348939549,0.114762577428394,index
2011,695614.255749305,555789.110040391,870616.541526866,13.452550555429,0.114495140934575,index
2012,670689.336162244,535405.00307668,840156.858932691,13.4160613223972,0.114942197709151,index
2013,1046260.89572755,754065.472801296,1451680.1278038,13.8607333148081,0.167094314087995,index
2014,669769.080352943,541054.459294319,829104.378109943,13.4146882757699,0.108886214522812,index
2015,574388.667716525,471931.381042857,699089.644922772,13.2610615676158,0.100243011765973,index
2016,591134.061519791,474800.111053743,735971.771180422,13.2897981091073,0.111812734939217,index
2017,592425.675033553,472151.645738839,743337.831407437,13.2919807011415,0.115780293219241,index
2018,427954.033811407,342868.985466212,534153.460414116,12.9667710711595,0.113097682558723,index
2019,382024.123382429,281238.069551741,518928.433404226,12.8532390358106,0.15626931208791,index
2021,423564.104390979,330788.057137518,542361.027423512,12.9564601497207,0.126138548035016,index
2022,677111.701453577,499711.431808132,917490.029368379,13.4255915330458,0.155005633281494,index
2023,833895.396269336,663661.295982433,1047795.82014016,13.6338632493371,0.116500124101809,index
2024,654385.50633944,521016.76834439,821893.683513988,13.3914519160111,0.116284999453676,index
2003,623957.591589922,485552.915022924,801813.899282874,13.3438376828464,0.127958540703681,index
2004,479053.458053827,365014.133116555,628721.451725402,13.0795674736185,0.138714855518148,index
2005,693754.146681165,535637.745019369,898545.37047218,13.449872921223,0.131971587510574,index
2006,550592.212000034,424685.699285778,713826.211772428,13.2187497270211,0.132474415776465,index
2007,519264.025832135,405626.228572412,664737.902852998,13.1601677530869,0.126012702152236,index
2008,525015.902290576,420980.93375623,654760.52608501,13.1711838311923,0.11267605388938,index
2009,607920.518375793,487943.770019466,757397.428493757,13.3177994260473,0.112167353561076,index
2010,741294.716212777,587906.807800863,934702.318451662,13.5161535528881,0.11828269832071,index
2011,753741.868566408,601529.504094783,944470.388505599,13.5328052389937,0.115091081629552,index
2012,699245.370730246,548958.442844606,890675.960741321,13.4577569907066,0.123460926365132,index
2013,1122735.98724974,813599.284444849,1549332.84869562,13.9312791101326,0.164317236668334,index
2014,807886.860815267,648788.987276345,1005999.16564235,13.6021773039555,0.11189720731326,index
2015,634634.785177855,521051.201110234,772978.374677106,13.3608049709653,0.100614797991304,index
2016,708066.500876637,564821.719141112,887639.67934177,13.4702932960568,0.115322464518679,index
2017,624360.350358414,494979.913065834,787558.922714976,13.3444829652203,0.118476924060568,index
2018,449341.001261076,356870.604950291,565771.830499825,13.0155373467618,0.117557671793123,index
2019,565117.553632256,401047.800167259,796308.69260501,13.2447890480133,0.174979310396366,index
2021,443222.256454714,339284.307204748,579001.045569311,13.0018266307868,0.136345837828535,index
2022,705750.92807898,524297.083758353,950004.087213093,13.46701766114,0.151637431657599,index
2023,923219.342356199,731779.918212719,1164740.83653775,13.7356221259422,0.118566993178371,index
2024,727903.997803203,578247.333982985,916293.424767394,13.4979244473336,0.117434544490671,index
2003,574432.857610747,446794.264532057,738534.789045338,13.2611384984414,0.128208982969456,index
2004,443201.57104481,337822.882848653,581451.531406738,13.0017799591851,0.138524452207383,index
2005,609463.776860712,477070.232492122,778598.348853085,13.320334795228,0.12495933608924,index
2006,489757.460608771,377761.170462541,634957.716613006,13.1016655691951,0.13247596409917,index
2007,527167.746099328,413794.766523399,671603.062702657,13.1752740806694,0.123547517058214,index
2008,519209.519954878,410215.008317504,657163.975344175,13.1600627800184,0.120219590829805,index
2009,545298.051200117,433702.786654016,685607.687551833,13.2090878070954,0.116825132398072,index
2010,771366.486354644,610140.116178387,975196.091019112,13.5559188785891,0.119632285089256,index
2011,704411.422783616,542794.029588391,914150.53500922,13.4651178718038,0.132978292591974,index
2012,751539.89646367,582456.987959527,969706.309053453,13.5298795758727,0.130037570384057,index
2013,1170909.42005706,853585.578314354,1606199.66504804,13.9732912869467,0.161273475301669,index
2014,839771.943730026,674724.272026558,1045192.7501555,13.6408856383984,0.111648091296313,index
2015,605196.643559105,491704.0755502,744884.973681316,13.3133087148782,0.105959280097953,index
2016,620614.233316596,495345.215899221,777562.827362623,13.3384649655007,0.115030053075318,index
2017,669808.619585074,534125.157470813,839959.66225384,13.4147473081533,0.115492857099584,index
2018,426383.252106194,335480.460774775,541917.33627881,12.9630938736379,0.122336369929592,index
2019,485868.751204235,350867.415959725,672813.811311165,13.0936938071595,0.16608984192901,index
2021,481673.547223762,363594.536901767,638099.263185035,13.0850218756522,0.143485932252071,index
2022,777619.106970593,574382.626872913,1052767.69741076,13.5639921035479,0.154564601887349,index
2023,862616.531391842,683106.685331647,1089298.7818868,13.6677255276214,0.119042595698562,index
2024,708278.076094591,561910.532352836,892771.721106045,13.4705920584102,0.118111424054195,index
2003,555792.05401389,438485.115753822,704481.854016699,13.2281494997038,0.120955463929109,index
2004,481842.864501935,369182.320798523,628883.164202587,13.0853733326234,0.135883842469032,index
2005,663844.243535942,512120.503256015,860518.524202695,13.405802827954,0.132394062212148,index
2006,533904.969568781,419140.524211484,680092.952277773,13.1879731424966,0.123477585174483,index
2007,552555.034378715,432880.726523314,705314.529638267,13.2223083171486,0.124538414180378,index
2008,599261.883752222,479076.352461525,749598.270657917,13.3034539831425,0.114205526992812,index
2009,630126.011724289,505683.424384547,785192.417834949,13.3536750969766,0.112251546328307,index
2010,854526.812574912,676484.944033847,1079426.94046551,13.658303159132,0.119205092699439,index
2011,787089.547442185,628636.129960907,985482.580728011,13.5760973042078,0.114690589937532,index
2012,759543.131021523,600817.131136289,960201.928315377,13.5404723881106,0.119607552515713,index
2013,1123072.26520558,811410.260672751,1554443.3858012,13.9315785817887,0.165844632369572,index
2014,850851.546055988,686334.773644395,1054803.54664495,13.6539929458703,0.109630662433815,index
2015,659119.623916017,537077.27016254,808894.181091883,13.3986603204043,0.104472871228618,index
2016,748207.449822805,596347.65642153,938738.304648654,13.5254355578405,0.115745221596735,index
2017,715476.413209785,571364.89814774,895936.203849842,13.4807039119703,0.114757504814167,index
2018,490826.132862581,387338.606467175,621963.028416204,13.1038452358427,0.120813798689392,index
2019,601725.912326678,428530.988728257,844919.231255345,13.3075573254742,0.173186341514867,index
2021,482312.209246638,370228.087707209,628329.062305886,13.0863469203679,0.134937363390411,index
2022,765373.236179095,581589.158941812,1007233.68318127,13.548118884259,0.140104267964153,index
2023,971578.610747427,770554.749200986,1225045.97868059,13.7866774614045,0.118273333233367,index
2024,850471.949084865,673500.96995948,1073944.31254305,13.6535467085985,0.119033816656754,index
2003,42247.5106304737,31840.9359762117,56055.266585299,10.6513007110607,0.144284628456059,index
2004,30569.905351191,23380.1263761474,39970.6613277411,10.3277713187463,0.136803370133261,index
2005,41013.5488134372,31634.6808559412,53173.0095186432,10.6216577499613,0.132476136705061,index
2006,32957.6560309484,25545.5616722848,42520.3839707612,10.4029788659287,0.129981978675374,index
2007,32045.0375037622,25293.2871350932,40599.0895186089,10.3748976142844,0.120718190369937,index
2008,37543.5638802964,29568.9387879626,47668.9136171403,10.5332572411777,0.121827502438706,index
2009,37091.514630402,29211.2206272223,47097.6709646709,10.5211435062743,0.121856996178684,index
2010,52244.472973844,41329.4121225575,66042.1916532649,10.863689383827,0.119573472910444,index
2011,51896.7894769325,40537.8084751441,66438.6373936429,10.8570122074512,0.126033870616403,index
2012,56373.4785768604,44405.2146682468,71567.4749147927,10.9397540888907,0.121758308706743,index
2013,66152.1703212037,47218.3804474488,92678.0968922873,11.0997129780934,0.172030949916761,index
2014,61672.7751077793,49035.0141830864,77567.6575781777,11.0295978662885,0.116996011675067,index
2015,44722.4960021267,36326.5749414834,55058.9107803887,10.7082319202725,0.10608719214048,index
2016,51129.2136739875,40314.012240108,64845.8524879703,10.8421113089999,0.121255760364528,index
2017,46907.981701552,35977.839437693,61158.7238617749,10.7559431254886,0.135351807920869,index
2018,33670.5455618678,26511.0414693423,42763.5270287229,10.4243787152275,0.121972716180903,index
2019,33243.1843172055,24067.9854041351,45916.1531383441,10.4116050421309,0.164782217827055,index
2021,28567.0126620959,22076.9071541209,36965.0606735473,10.2600079277031,0.131492473177006,index
2022,46325.1398371739,34196.2013956429,62756.0516475131,10.7434400697604,0.154885612988735,index
2023,58214.844072595,45117.818298325,75113.7399416842,10.9718956539928,0.13003459467497,index
2003,547038.705036747,424524.273449787,704909.856806285,13.2122748376517,0.129364812456445,index
2004,456729.868644197,350939.300244684,594410.978668684,13.031847398051,0.134430451993933,index
2005,526557.346016504,411045.688939797,674529.975874658,13.1741155239345,0.126357358239414,index
2006,450788.353254897,354661.9934034,572968.469161921,13.0187532250884,0.122365892100845,index
2007,449324.958404366,353132.060623685,571720.726485474,13.0155016430466,0.122912599199454,index
2008,444315.402960831,349724.217505822,564491.011563875,13.004289956252,0.122139888923383,index
2009,542965.526380319,433337.039492039,680328.557150429,13.2048011095716,0.115068452762162,index
2010,651045.841639206,517533.618971545,819001.263643524,13.3863353359761,0.117096830134921,index
2011,729538.40768163,579569.049795451,918313.854872837,13.5001672948827,0.117413997371269,index
2012,804351.020680789,614258.483056962,1053270.8661188,13.5977910457687,0.137563724219851,index
2013,1242847.30766252,879125.691969199,1757051.85762912,14.0329155211632,0.176652409520253,index
2014,826251.088483164,656963.503980133,1039161.01439976,13.6246539875247,0.116976762280747,index
2015,567674.631843951,456710.866134542,705598.468384662,13.2493037023121,0.11097036089396,index
2016,596894.020087373,474024.981784709,751611.170100484,13.2994948558244,0.11759376915435,index
2017,673385.242844161,530911.612651182,854092.610662506,13.4200728710707,0.121288983417213,index
2018,484619.432581201,380153.535799161,617792.476772862,13.0911191868107,0.123874059446637,index
2019,535121.8342561,388287.378288836,737483.095019899,13.1902497275337,0.163650311905147,index
2021,446483.593197287,346529.565454111,575268.660649849,13.0091579332647,0.129305699138287,index
2022,758657.482328651,558654.802739246,1030262.64639829,13.5393056795933,0.156134830549685,index
2023,805140.554940341,636466.162083276,1018516.53996465,13.5987721435698,0.119943841996545,index
2024,725145.25884186,573347.435995863,917132.63792222,13.4941272707913,0.119838994572233,index
2003,480769.187716949,376716.997284537,613561.409557089,13.0831425747023,0.124437521517127,index
2004,524685.245918394,402593.263887625,683803.312122202,13.1705538301988,0.135141141248648,index
2005,614844.494438906,480689.465354032,786440.684867952,13.3291246602447,0.125587982107703,index
2006,507715.942453198,392121.658916845,657386.482892047,13.1376774017685,0.131813634742238,index
2007,470136.009328937,370514.626005585,596542.894002803,13.0607773133744,0.121496678467201,index
2008,479712.538981216,383212.987847597,600512.319137067,13.0809423263631,0.114591957046,index
2009,537865.159275013,431304.7275853,670752.975933286,13.1953631744123,0.112651575402548,index
2010,695118.387595798,554789.165554722,870942.698188152,13.4518374519049,0.11505008000746,index
2011,691716.347717184,555494.855365342,861342.820870078,13.4469312484242,0.111898291705193,index
2012,688514.468554695,545482.770741182,869050.681041729,13.4422916115338,0.118810913851799,index
2013,1007394.35653926,742051.463810914,1367618.60744168,13.8228777102721,0.155974209068825,index
2014,753346.481045445,605995.160952243,936527.149180124,13.5322805351433,0.111049619823542,index
2015,599453.987001215,487681.759080151,736843.393957234,13.3037744982125,0.105285689313012,index
2016,667570.294709956,532094.887019532,837538.772220486,13.4113999741387,0.115728076867163,index
2017,657649.886080377,518139.257028433,834724.191990336,13.3964279806746,0.121649510644789,index
2018,420904.408728139,330287.214393841,536383.22516334,12.9501610292302,0.123697746276905,index
2019,446030.689588859,326835.345938499,608696.025467664,13.0081430393722,0.158641305656065,index
2021,394701.654563222,303985.329626184,512489.850436276,12.8858854535936,0.133242617843073,index
2022,676573.494095192,509530.368156441,898379.608988552,13.4247963594139,0.144671855167688,index
2023,790254.754596451,626443.691544833,996901.374522985,13.5801106466323,0.118520787630345,index
2024,660852.513935227,523450.743927667,834321.18540433,13.4012859682723,0.118924508390635,index
2003,410681.072986103,322537.849025466,522912.09921134,12.9255722141155,0.123265757110967,index
2004,380242.897438503,287166.700727743,503486.862111864,12.8485655312844,0.143241084329123,index
2005,509315.205881759,398648.072712288,650704.209297893,13.1408223688609,0.124996217996947,index
2006,366494.464008246,278169.120928423,482865.214156007,12.8117386951695,0.140693472419642,index
2007,443223.345877246,346337.27250481,567212.800718387,13.0018290887437,0.125849625508244,index
2008,516932.211965637,409477.515459324,652585.066772072,13.155667026839,0.118894916035461,index
2009,557508.337902106,442562.987251781,702308.046048913,13.2312327380828,0.117805563026704,index
2010,734436.864001964,576850.989651716,935072.517654358,13.5068593131097,0.12322678020986,index
2011,646339.805891305,517987.787408793,806496.127581326,13.3790806597788,0.112947848527921,index
2012,718379.880756602,564365.047524544,914425.256027975,13.4847537899496,0.123113089507285,index
2013,1120969.87656245,809355.303898892,1552560.98045835,13.9297048297597,0.166182411363709,index
2014,750961.231241438,605961.471525643,930657.801407416,13.5291093065662,0.109459981697957,index
2015,585971.255136756,472684.496323147,726409.083685723,13.2810260146884,0.109615583894024,index
2016,680755.955330385,531482.437320362,871954.815768343,13.4309591586878,0.126295038089408,index
2017,581563.565382811,464942.931396804,727435.901788378,13.2734755577488,0.114188633390855,index
2018,455387.384085195,362264.041049976,572448.949067368,13.028903729297,0.11672413932466,index
2019,481469.872921844,346976.35833497,668095.197159182,13.0845989390454,0.167139302875445,index
2021,416846.650840943,321785.390223119,539990.73791644,12.9404736893599,0.132060374103049,index
2022,706924.459539722,523766.409144512,954131.809085991,13.4686790926917,0.153001797594541,index
2023,895571.868673607,710958.352338491,1128123.70699554,13.7052177526212,0.11778207331813,index
2003,568962.040913388,448313.434737806,722079.194859848,13.2515689989559,0.12159463283773,index
2004,517030.971936463,394145.385040752,678229.496240138,13.15585805873,0.138463228451162,index
2005,586360.079184342,460636.920684847,746397.275211678,13.2816893494479,0.123126715791938,index
2006,508444.685540116,393160.963094066,657532.213319296,13.1391117088884,0.131194924302349,index
2007,499755.696922468,394464.168746547,633151.947362133,13.1218746518424,0.120711944490046,index
2008,590429.403032713,468814.901221995,743591.722568761,13.288605352913,0.117676677790717,index
2009,615404.521231744,489366.814149389,773903.570496015,13.330035088661,0.116924327199159,index
2010,818290.00754388,651666.118308118,1027517.80034936,13.6149720852028,0.116167677435177,index
2011,784964.774201948,622609.652211194,989656.511988842,13.5733941221296,0.118226193959789,index
2012,671979.758071069,525903.404802385,858630.674632979,13.4179834971336,0.125058758870726,index
2013,1181742.28519563,848747.421749145,1645383.2940563,13.9825004203462,0.168872235821675,index
2014,806968.1281417,650608.138287319,1000905.95477449,13.601039452224,0.109888065334016,index
2015,614559.997958143,503097.831564595,750716.793820686,13.3286618402573,0.102104893515171,index
2016,685351.527364526,545545.201774986,860985.880789806,13.4376871642476,0.116403271799534,index
2017,707674.898020752,555410.497907497,901682.202939006,13.4697400836323,0.123613153272819,index
2018,502213.309318566,398295.640684803,633243.707169525,13.1267802273827,0.118282991373756,index
2019,470994.821171583,342813.681890936,647104.048901487,13.0626023775487,0.162074406967574,index
2021,465231.483384669,359874.535432497,601432.75453536,13.0502903744318,0.131012426481883,index
2022,685859.395839187,514517.953024417,914259.85836994,13.4384279233668,0.146656876283088,index
2023,909128.8335514,722953.806475995,1143247.64402769,13.7202420941964,0.11691106997979,index
2024,813718.662782422,643866.74780824,1028377.47781566,13.6093699621258,0.119452649965421,index
2003,532350.503911666,423284.375078452,669519.301208506,13.1850573933219,0.116970455310667,index
2004,525948.462883574,405393.736822721,682353.377675791,13.1729585076108,0.1328312388188,index
2005,623418.898356843,495037.329923791,785094.576379303,13.3429739608332,0.117647829224012,index
2006,449702.199800744,348818.555010199,579762.932908528,13.0163408644541,0.129611411307674,index
2007,475932.538389679,378487.386651563,598465.864614323,13.0730313970974,0.116886520449664,index
2008,542224.343771903,436689.271550829,673264.167756523,13.2034351131795,0.110439754407363,index
2009,610110.601533102,489100.851763344,761059.697117832,13.3213955337028,0.112793677551959,index
2010,740522.781730322,595063.234461858,921539.020567339,13.5151116775514,0.111577928976803,index
2011,805104.934387515,645898.226301183,1003554.3201397,13.5987279011819,0.11241567548787,index
2012,707535.263275996,562520.765720568,889933.633183793,13.4695427493437,0.11702226262164,index
2013,1052015.46653465,766541.5235022,1443805.07499662,13.8662183742009,0.161520429969481,index
2014,771673.797729927,630056.377145192,945122.486976596,13.5563171979104,0.103447113117205,index
2015,647841.213466674,534264.600058642,785562.505582263,13.3814009043605,0.0983458905026843,index
2016,656642.447742643,530676.148530298,812509.296623931,13.3948949297557,0.108669193435974,index
2017,667228.341711312,535167.753840791,831876.840089414,13.4108876077086,0.112528635290458,index
2018,461247.22223718,369192.001374966,576255.713095577,13.0416894520687,0.113582360286591,index
2019,501402.615546736,369409.879583478,680557.28006131,13.12516468118,0.155871532463356,index
2021,421070.450020341,329461.088963456,538152.546141797,12.9505554383806,0.125176740757663,index
2022,638373.752954514,491815.949464838,828604.783770572,13.3666792104795,0.133073553138591,index
2023,903599.74942415,719413.963604155,1134941.14441272,13.7141417862676,0.116302936146073,index
2024,719271.239609052,580144.694465391,891762.212193436,13.4859938111954,0.109675988061774,index
2003,504945.88665051,399859.412732135,637649.984786213,13.1322065473685,0.119052315791499,index
2004,467527.970119011,360987.024382418,605513.184906181,13.0552144550528,0.131949956204643,index
2005,555477.880826536,441226.538924099,699313.501948298,13.227584068775,0.117487032594641,index
2006,451174.301783823,354884.580594597,573590.011290615,13.0196090222776,0.122482419913786,index
2007,436335.413999746,350265.026864732,543555.818902398,12.9861665247376,0.112104691687048,index
2008,512470.613434876,416396.729307484,630711.317236079,13.1469986487115,0.105922807432152,index
2009,581639.642072851,472524.36712707,715951.804321783,13.2736063632515,0.106002849881308,index
2010,676429.14080046,550258.81867464,831529.394887529,13.4245829772791,0.105327931012077,index
2011,744423.208255294,601561.434310133,921212.500307,13.5203649803939,0.108716811999734,index
2012,723359.048557988,580635.243311011,901165.265385801,13.4916609872184,0.112136222240315,index
2013,1111242.03314922,811078.644225944,1522489.66857723,13.920988896515,0.160650194944411,index
2014,673606.442989945,550671.521502908,823986.028547819,13.4204013068733,0.102811861757736,index
2015,596832.600451639,492918.565678685,722653.147526331,13.2993919518014,0.0976001064859043,index
2016,600751.985868799,486855.001705306,741294.527654377,13.3059374592425,0.107254950060351,index
2017,628249.696378872,504976.206509101,781616.392836978,13.350692972125,0.111444078832033,index
2018,434842.315573895,350605.633597521,539317.744194409,12.9827387514208,0.109859891983753,index
2019,400749.386485693,297041.053503821,540666.244191709,12.9010915395553,0.152791534129993,index
2021,415708.243264078,329946.549918887,523761.63218009,12.9377389548831,0.117886352159683,index
2022,673141.780802327,511280.017503753,886245.973926414,13.4197112562791,0.140328373321778,index
2023,816453.855157139,659338.258642337,1011008.97583824,13.6127256743726,0.109049810840787,index
2024,729302.184921699,584994.608722709,909207.82687705,13.4998434448841,0.112494686795425,index
2003,595153.815848322,468857.133404069,755471.207075684,13.2965751651496,0.121697023831091,index
2004,488841.623873633,381796.441480713,625899.320341053,13.0997938384383,0.126099750063141,index
2005,643279.000833342,509096.608870655,812827.792805587,13.3743338139833,0.119359711192807,index
2006,530981.254622674,420178.056857987,671003.847437849,13.1824819975721,0.119414516847224,index
2007,495993.374784415,396187.034860628,620942.651282305,13.1143178483284,0.114632799945937,index
2008,504515.27421404,407990.499497683,623876.443761931,13.1313533942621,0.108345984092976,index
2009,576650.678073175,469795.436009818,707810.206388004,13.2649919515368,0.104562796431431,index
2010,725789.141393891,586824.653641044,897661.464113438,13.49501481277,0.108437438838073,index
2011,776085.24425306,627387.834723896,960025.478677633,13.5620176439738,0.108521106043272,index
2012,687856.396439659,551161.102307223,858453.944123252,13.441335369024,0.113039292399725,index
2013,1064733.49064368,783464.759125685,1446979.44980114,13.8782350822825,0.156509876566965,index
2014,800607.003275788,651950.919724674,983159.244510196,13.5931254730364,0.104798309089931,index
2015,611292.381884254,506130.754917747,738304.030171912,13.3233306537835,0.0963182647520429,index
2016,663778.823917799,538567.558831583,818100.384727181,13.4057042764603,0.106653006361034,index
2017,607693.597380679,486767.546290218,758660.90726865,13.3174260822455,0.113208259724414,index
2018,454548.831560204,366841.832480553,563225.40664361,13.0270606270049,0.109376788921937,index
2019,489385.764891103,360744.207764905,663900.962851024,13.1009063427085,0.155605880872633,index
2021,425148.553520424,333888.173124264,541352.785482576,12.9601939245276,0.123284163148735,index
2022,686577.91589302,526350.532984205,895580.426069691,13.4394749950448,0.135590406179873,index
2023,894212.507361462,719940.738414935,1110669.20602681,13.7036987298923,0.110601292551512,index
2024,709281.689586864,574117.052244437,876268.198647762,13.4720080320915,0.10786905038883,index
2003,549606.402679855,434548.990353039,695128.062825053,13.216957669531,0.119845927247635,index
2004,478570.828122388,372656.293173032,614587.870178284,13.0785595000755,0.12762871882215,index
2005,620410.83897967,494094.982348124,779019.465638414,13.3381371810856,0.116152201383986,index
2006,446235.890322058,351447.380377537,566589.711374746,13.0086029932502,0.121832705250307,index
2007,510167.672199948,410232.877325335,634447.086383829,13.1424947196873,0.111233905570365,index
2008,545045.574276443,439751.64252982,675551.036783661,13.2086246926748,0.109522060931025,index
2009,570091.177567789,462610.748155263,702543.017075663,13.2535515876636,0.10658885906625,index
2010,758447.795779266,608345.812953038,945585.630202791,13.539029249798,0.11251761816746,index
2011,711934.096167788,572877.328773715,884744.659683417,13.4757406245479,0.110876393339166,index
2012,724834.976895033,578185.532151922,908680.197816458,13.4936992898521,0.115333345716868,index
2013,1094770.81173423,809237.109169517,1481053.1013033,13.9060555949732,0.154190768325504,index
2014,794490.450231094,649054.585433006,972514.623076428,13.5854562450391,0.103157072017575,index
2015,592024.09796787,488362.411704392,717689.412973954,13.2913026190645,0.0982107653192011,index
2016,594005.425470404,483684.211623155,729489.276286693,13.2946437320916,0.104826525527578,index
2017,646125.496057536,522166.147408747,799512.106878885,13.3787490302404,0.108679509238067,index
2018,464235.083781948,370782.5370618,581241.540450737,13.0481463489884,0.114683399541602,index
2019,415319.388055737,307997.224426775,560038.14455153,12.936803112988,0.152531916419057,index
2021,439834.890389489,341549.037529029,566403.969993597,12.9941546863561,0.12903713851142,index
2022,669215.699700811,510698.19465446,876936.040529891,13.4138617082213,0.137924794927522,index
2023,850669.498345382,681561.080819976,1061736.96793923,13.6537789635491,0.113082593438602,index
2024,752693.086953728,605522.134056874,935633.647860541,13.531412836649,0.111005325633919,index
2003,516884.89535879,410552.285354953,650757.539491173,13.1555754891646,0.117510791673076,index
2004,490960.403838563,381004.91905458,632648.309988865,13.1041187596114,0.129365231545848,index
2005,576511.049268101,454925.30164698,730592.448309504,13.2647497846274,0.120849808590801,index
2006,468461.939176375,371107.248031848,591356.244376171,13.0572101376089,0.118861245093793,index
2007,517563.333383038,409140.799084875,654717.898243613,13.1568871799823,0.119937179464244,index
2008,554385.523365672,445989.884801435,689126.186470051,13.2256156142616,0.111004112856224,index
2009,622449.204544372,505127.443700162,767020.317486262,13.3414173048661,0.106558725737656,index
2010,787204.104479913,631164.747627303,981820.205326078,13.5762428387309,0.112716684227846,index
